direct_competitor_count_500m,direct_competitor_count_1km,related_fitness_count_1km,source_index
10,28,60,22921
10,15,27,22922
2,2,2,22923
11,35,65,22924
5,10,21,22925
2,2,2,22926
11,21,44,22927
2,12,17,22928
5,14,21,22929
5,25,39,22930
3,3,7,22931
3,3,7,22932
6,14,21,22933
13,29,58,22934
7,17,26,22935
2,2,4,22936
9,11,24,22937
6,14,22,22938
4,4,7,22939
0,2,4,22940
12,22,41,22941
5,11,21,22942
13,29,59,22943
3,3,7,22944
3,10,16,22945
2,2,4,22946
1,13,27,22947
3,8,13,22948
3,8,13,22949
5,11,21,22950
6,25,41,22951
1,10,21,22952
12,30,54,22953
6,11,23,22954
1,2,3,22955
0,1,6,22956
0,0,2,22957
0,1,5,22958
0,1,6,22959
0,1,6,22960
1,1,6,22961
0,1,6,22963
1,1,1,22964
1,1,1,22965
0,1,6,22966
1,1,4,22967
0,1,2,22968
0,0,0,22969
0,0,0,22970
0,1,3,22971
1,1,3,22972
0,0,2,22973
1,2,6,22974
0,0,0,22975
2,2,6,22976
2,2,7,22977
0,0,0,22978
2,2,7,22979
0,0,4,22980
0,0,4,22981
0,0,4,22983
1,1,2,22984
0,0,0,22985
0,0,0,22986
0,0,1,22987
1,1,5,22988
1,1,4,22989
0,0,0,22990
1,2,8,22991
1,1,7,22992
1,2,8,22993
0,0,0,22994
1,2,8,22995
2,3,10,22996
4,4,8,22997
2,5,6,22998
4,5,8,23000
0,6,10,23001
7,8,15,23002
2,3,5,23003
1,1,1,23004
4,4,8,23005
7,8,14,23006
1,7,11,23007
1,3,3,23008
4,4,8,23009
1,4,16,23010
1,4,9,23011
7,8,15,23012
3,3,16,23013
0,0,0,23014
3,3,16,23015
7,8,16,23016
7,8,15,23017
7,8,14,23018
4,4,8,23019
1,2,4,23020
1,5,8,23023
1,5,8,23024
0,5,6,23025
1,7,11,23026
2,3,5,23027
7,8,16,23029
1,7,11,23030
0,0,0,23031
0,6,10,23032
1,1,10,23033
2,2,7,23034
1,1,9,23035
1,2,3,23036
11,12,25,23037
1,2,3,23038
1,1,2,23039
1,1,2,23040
0,1,1,23041
1,1,2,23042
11,11,25,23043
11,11,24,23044
11,11,24,23045
11,12,25,23046
11,12,25,23047
11,11,25,23048
11,11,24,23049
1,1,2,23050
10,12,25,23051
1,1,4,23052
3,4,6,23053
1,1,1,23054
2,3,6,23055
2,5,9,23056
2,5,9,23057
1,4,7,23058
0,1,4,23059
4,4,8,23060
5,5,14,23061
12,19,34,23062
4,7,17,23063
10,25,41,23064
12,19,34,23065
12,19,34,23066
11,17,37,23067
3,8,16,23068
3,8,15,23069
12,19,34,23070
9,19,44,23071
9,15,22,23072
4,4,11,23073
3,4,8,23074
1,15,32,23075
1,15,33,23076
6,7,21,23077
0,5,9,23078
7,10,17,23079
10,18,27,23080
5,12,20,23081
3,8,20,23082
5,5,14,23083
0,4,11,23084
4,4,11,23085
6,18,41,23086
2,10,21,23087
7,10,15,23088
7,22,38,23089
5,10,19,23090
9,18,43,23091
13,18,43,23092
5,10,17,23093
2,5,9,23094
4,4,11,23095
6,7,21,23096
4,8,18,23097
5,5,14,23098
4,4,11,23099
4,11,28,23100
9,18,44,23101
9,19,44,23102
12,19,34,23103
4,4,11,23104
3,13,21,23105
3,4,8,23106
4,10,22,23107
1,18,39,23108
4,9,16,23109
0,0,1,23110
3,7,13,23111
2,10,19,23112
1,6,13,23113
5,8,16,23114
12,19,34,23115
0,13,26,23116
6,9,18,23117
7,8,12,23118
2,8,20,23119
7,17,25,23120
3,4,10,23121
3,8,16,23122
1,1,4,23123
3,6,17,23124
0,7,14,23125
7,11,27,23126
1,6,11,23127
13,21,38,23128
3,5,9,23129
5,9,16,23130
1,1,4,23131
1,8,14,23132
6,10,18,23133
1,14,33,23134
0,0,2,23135
4,7,13,23136
6,6,11,23137
5,8,20,23138
2,10,21,23139
1,9,18,23140
3,13,22,23141
3,14,21,23142
7,10,26,23143
6,6,11,23144
5,9,16,23145
3,8,18,23146
4,4,11,23147
6,8,23,23148
6,9,24,23149
10,18,43,23150
0,9,13,23151
6,18,41,23152
4,17,37,23153
1,23,39,23154
5,9,19,23155
0,15,33,23156
10,14,29,23157
11,17,37,23158
5,9,17,23159
9,18,43,23160
12,19,34,23161
6,6,13,23162
9,18,43,23163
9,17,41,23164
3,13,21,23165
4,4,11,23166
1,1,5,23167
7,11,27,23168
2,16,34,23169
0,4,11,23170
10,14,29,23171
6,8,22,23172
4,4,11,23173
8,10,26,23174
4,8,16,23175
5,7,16,23176
6,18,41,23177
5,9,16,23178
1,3,8,23179
16,18,43,23180
1,1,4,23181
8,25,41,23182
0,5,9,23183
4,8,16,23184
6,9,24,23185
0,4,11,23186
4,4,11,23187
9,18,44,23188
10,15,22,23189
2,9,18,23190
0,4,11,23191
1,15,33,23192
0,13,26,23193
6,11,18,23194
1,11,19,23195
3,6,13,23196
2,8,14,23197
4,11,21,23198
3,14,21,23199
1,11,22,23200
5,7,19,23201
2,10,21,23202
1,6,13,23203
0,9,17,23204
7,22,38,23207
4,4,11,23208
4,8,16,23209
0,1,4,23210
1,8,15,23211
4,4,11,23212
3,7,16,23213
0,2,6,23214
2,13,23,23215
4,8,16,23216
3,9,18,23217
6,7,15,23218
2,5,11,23219
3,8,15,23220
4,7,17,23221
10,20,36,23222
7,22,37,23223
1,8,12,23224
1,3,7,23225
4,10,16,23226
2,7,14,23227
3,8,16,23228
3,9,18,23229
0,1,1,23230
4,10,21,23231
2,6,13,23232
0,1,3,23233
3,13,21,23234
8,17,26,23235
12,19,34,23236
8,22,38,23237
3,9,14,23238
2,10,20,23239
2,4,7,23240
9,16,23,23241
1,5,9,23242
10,20,36,23243
3,11,19,23244
4,9,16,23245
4,7,17,23246
1,1,2,23247
6,17,33,23248
1,7,16,23249
0,0,0,23250
3,10,22,23251
5,12,24,23252
0,2,3,23253
9,12,24,23254
7,12,23,23256
1,2,7,23257
0,0,1,23258
7,17,35,23259
9,12,24,23260
11,12,24,23261
0,0,1,23262
1,1,3,23263
0,2,3,23264
11,12,24,23265
9,12,24,23266
0,2,4,23267
10,12,24,23268
15,17,33,23269
10,12,24,23270
6,12,24,23271
7,17,32,23272
6,12,24,23273
10,12,24,23274
16,17,33,23275
0,0,0,23276
10,17,32,23277
11,17,33,23278
11,12,24,23279
13,17,35,23280
11,17,32,23281
0,8,17,23282
10,17,32,23283
6,17,33,23284
7,17,32,23285
1,1,4,23286
1,1,1,23287
9,12,24,23288
10,12,24,23289
1,1,3,23290
0,1,3,23291
1,1,1,23292
5,16,34,23293
0,0,0,23294
8,12,24,23295
9,12,24,23296
1,1,1,23297
3,8,19,23298
7,9,17,23299
11,13,22,23300
7,9,17,23301
1,4,7,23302
2,8,16,23303
1,8,11,23304
2,10,20,23305
3,12,20,23307
1,1,2,23308
1,7,15,23309
6,9,18,23310
0,3,4,23311
0,2,4,23312
6,9,18,23313
1,1,3,23314
7,9,17,23315
0,3,10,23316
2,8,16,23317
11,13,23,23318
0,10,16,23319
1,1,4,23320
1,1,3,23321
1,7,15,23322
12,13,21,23323
0,0,0,23324
1,1,2,23325
8,10,19,23326
7,10,19,23327
3,9,18,23328
12,13,22,23329
0,2,4,23330
6,9,18,23331
11,13,22,23332
1,2,3,23333
6,9,18,23334
12,12,20,23335
1,1,4,23336
1,12,19,23337
7,9,17,23338
6,14,24,23339
8,12,20,23340
1,8,11,23341
1,2,5,23342
10,12,20,23343
2,7,13,23344
10,14,23,23345
2,11,18,23346
7,9,17,23347
7,10,19,23348
0,0,0,23349
1,7,10,23350
1,13,26,23351
6,6,9,23352
5,11,26,23353
5,27,48,23354
2,15,29,23355
1,14,32,23356
11,20,29,23357
2,11,25,23358
5,29,57,23360
0,13,25,23361
11,14,23,23362
0,6,18,23363
15,29,58,23364
1,9,20,23365
1,22,32,23366
2,15,26,23367
3,12,21,23368
20,24,44,23369
0,10,18,23370
5,9,15,23371
3,5,13,23372
1,3,8,23373
12,28,59,23374
6,11,27,23375
23,29,58,23376
20,29,58,23377
6,11,27,23378
11,19,28,23379
9,12,29,23380
20,24,45,23381
20,24,45,23382
6,26,54,23383
16,28,72,23384
20,24,44,23385
13,14,25,23386
9,32,72,23387
1,17,34,23388
8,13,28,23389
4,7,14,23390
20,29,58,23391
5,11,27,23392
2,17,40,23393
5,13,28,23394
17,26,67,23395
20,29,57,23396
14,33,75,23397
5,10,14,23398
5,14,20,23399
13,14,25,23400
10,14,20,23401
15,28,53,23402
9,23,55,23403
21,29,57,23404
17,28,71,23405
1,4,12,23406
4,9,25,23407
9,33,77,23408
15,30,57,23409
2,5,13,23410
4,7,10,23411
19,23,44,23412
20,24,45,23413
17,26,67,23414
1,10,15,23415
4,4,7,23416
8,13,28,23417
4,8,11,23418
4,9,13,23419
4,11,26,23420
11,21,35,23421
3,8,25,23422
1,4,7,23423
16,26,64,23424
15,29,58,23425
9,33,77,23426
23,29,58,23427
6,11,26,23428
1,11,27,23429
19,23,48,23430
16,26,59,23431
5,8,16,23432
8,12,24,23433
24,29,58,23434
3,9,25,23435
16,27,69,23436
13,15,24,23437
15,29,58,23438
7,17,48,23439
19,23,48,23440
1,2,4,23441
16,28,72,23442
11,13,28,23443
16,28,71,23444
9,11,27,23445
21,24,45,23446
14,28,54,23447
8,13,28,23448
11,12,26,23449
26,30,58,23450
3,10,15,23451
11,14,23,23452
1,7,10,23453
11,13,25,23454
9,29,63,23455
1,19,29,23456
11,18,27,23457
21,29,57,23458
19,23,48,23459
6,17,32,23460
8,27,56,23461
0,13,25,23462
9,33,77,23463
11,13,28,23464
21,29,58,23465
4,7,9,23466
20,24,44,23467
1,17,34,23468
2,31,62,23469
5,8,16,23470
5,7,9,23471
3,11,16,23472
5,12,23,23473
0,14,23,23474
0,2,7,23475
4,8,15,23476
7,14,23,23477
11,17,28,23478
5,7,10,23479
4,7,10,23480
4,7,14,23481
0,4,9,23482
9,15,29,23483
0,1,6,23484
4,10,15,23485
11,14,23,23486
13,14,25,23487
5,13,28,23488
1,19,29,23489
20,23,43,23490
19,23,46,23491
22,28,57,23492
3,28,56,23493
11,20,29,23494
16,27,69,23495
15,28,56,23496
18,23,45,23497
9,33,76,23498
13,14,25,23499
1,7,16,23500
6,13,27,23501
5,6,9,23502
9,12,18,23503
9,12,17,23504
4,9,16,23505
24,29,58,23506
21,24,45,23507
21,24,45,23508
17,27,68,23509
9,29,61,23510
5,14,20,23511
8,17,48,23512
19,23,44,23513
11,18,31,23514
16,28,71,23515
20,24,45,23516
4,11,26,23517
0,10,23,23518
2,7,21,23519
13,28,56,23520
14,28,54,23521
11,19,30,23522
11,15,29,23523
11,13,28,23524
4,17,35,23525
7,17,48,23526
8,12,18,23527
23,29,57,23528
10,33,77,23529
9,33,76,23530
11,14,23,23531
4,9,25,23532
20,24,45,23533
21,24,45,23534
21,28,56,23535
0,3,14,23536
6,11,27,23537
13,15,28,23538
14,28,58,23539
2,7,16,23540
4,8,14,23541
2,5,13,23542
0,5,13,23543
2,6,13,23544
21,29,58,23545
2,6,12,23546
14,28,57,23547
1,14,26,23548
17,29,59,23549
2,5,19,23550
11,21,35,23551
6,28,55,23552
2,10,24,23553
4,6,9,23554
4,11,26,23555
11,13,28,23556
19,23,44,23557
25,30,59,23558
5,14,20,23559
0,0,0,23560
4,21,49,23561
13,14,25,23562
3,5,13,23563
6,7,14,23564
20,23,43,23565
9,11,26,23566
11,18,27,23567
15,28,53,23568
20,29,58,23569
8,16,31,23570
24,28,58,23571
9,33,76,23572
14,28,54,23573
9,32,72,23574
23,28,58,23575
3,7,18,23576
5,10,22,23577
2,7,13,23578
2,6,12,23580
0,1,2,23581
2,7,13,23582
4,11,24,23583
2,4,10,23584
5,10,22,23585
4,11,24,23586
2,7,14,23587
5,11,23,23588
2,2,3,23589
6,10,24,23590
2,6,12,23591
0,6,17,23592
5,13,28,23593
4,11,24,23594
6,10,24,23595
1,7,16,23596
2,2,4,23597
3,10,22,23598
2,4,8,23599
4,10,22,23600
4,11,24,23601
3,7,13,23602
8,8,20,23603
1,1,1,23604
2,4,16,23605
7,10,27,23606
8,8,20,23607
9,10,24,23608
1,2,2,23609
6,7,14,23610
5,7,12,23611
0,0,0,23612
9,10,27,23613
7,7,14,23614
1,7,11,23615
6,11,35,23616
3,7,14,23617
0,0,0,23618
8,13,22,23619
8,10,20,23620
6,7,14,23621
10,11,30,23622
4,8,18,23623
6,7,14,23624
0,7,14,23625
9,10,26,23626
8,10,19,23627
8,8,20,23628
8,11,25,23629
1,2,5,23630
6,9,18,23631
4,7,16,23632
0,1,2,23633
3,12,34,23634
8,8,20,23635
3,7,14,23636
3,7,14,23638
0,5,10,23639
0,5,10,23640
5,7,14,23641
6,7,14,23642
7,7,14,23643
0,0,0,23644
8,8,20,23645
1,1,1,23646
8,8,19,23647
0,0,0,23648
1,2,5,23649
5,13,39,23650
8,13,22,23651
0,5,10,23652
3,7,23,23653
3,11,35,23654
2,9,31,23655
1,1,3,23656
7,7,14,23657
2,9,27,23658
7,7,14,23659
4,7,14,23660
1,1,3,23661
3,12,32,23662
2,7,14,23664
2,9,31,23665
0,0,1,23666
6,12,31,23667
2,5,8,23668
7,7,15,23669
0,0,0,23670
6,7,14,23671
6,7,14,23672
1,1,3,23673
9,10,28,23674
1,2,5,23675
4,12,35,23676
4,7,15,23677
6,12,31,23678
1,7,10,23679
2,11,18,23680
3,6,21,23681
4,7,14,23682
6,7,14,23683
2,4,16,23684
1,5,17,23685
1,5,17,23686
1,1,3,23687
7,7,15,23688
3,6,15,23689
0,5,14,23690
1,1,3,23691
7,7,15,23692
0,0,0,23693
3,7,23,23694
5,13,39,23695
6,11,35,23696
10,10,29,23697
4,8,16,23698
9,12,31,23699
1,7,26,23700
10,11,30,23701
8,12,31,23702
10,10,28,23703
10,11,23,23704
10,18,28,23705
10,18,28,23706
4,13,55,23708
4,18,64,23709
13,15,28,23710
2,2,5,23711
16,19,64,23712
6,19,27,23714
1,4,6,23715
3,13,19,23716
6,7,10,23717
9,18,28,23718
2,4,5,23719
3,5,6,23720
16,19,64,23721
2,6,8,23722
1,18,41,23723
4,9,13,23724
4,19,68,23725
0,4,4,23726
15,18,62,23727
1,3,6,23728
2,6,9,23729
5,9,14,23730
13,15,29,23731
1,4,13,23732
0,8,18,23733
4,8,20,23734
10,18,28,23735
13,15,28,23736
8,11,23,23737
15,18,63,23738
10,17,26,23739
3,14,20,23740
7,13,20,23741
4,20,73,23742
2,2,6,23743
6,8,18,23744
16,19,64,23745
13,14,27,23746
3,11,23,23747
1,5,22,23748
10,11,23,23749
10,11,23,23750
17,19,64,23751
15,20,69,23752
8,12,18,23753
5,8,19,23754
14,15,30,23755
5,8,12,23756
4,5,17,23757
3,13,19,23758
0,0,2,23759
0,0,0,23760
4,11,46,23761
10,11,23,23762
5,17,24,23763
3,5,17,23764
13,15,30,23765
0,14,20,23766
2,2,6,23767
1,9,21,23768
13,15,30,23769
10,11,24,23770
9,11,24,23771
14,20,65,23772
16,21,70,23773
4,8,12,23774
4,9,21,23775
13,15,28,23776
16,18,57,23777
12,16,25,23778
8,8,18,23779
4,9,13,23780
10,11,24,23781
5,21,73,23783
8,9,19,23784
6,17,25,23785
2,6,8,23786
8,19,29,23787
4,14,20,23788
16,20,65,23789
1,5,9,23790
2,7,13,23791
13,15,30,23792
2,8,15,23793
5,5,6,23794
5,7,10,23795
3,13,19,23796
0,10,20,23797
2,4,7,23798
1,3,4,23799
0,4,6,23800
8,15,25,23801
0,0,2,23802
4,9,13,23803
3,5,17,23804
2,4,10,23805
5,21,73,23806
15,19,64,23807
15,19,64,23808
6,19,27,23809
16,20,65,23810
4,14,20,23811
17,19,64,23812
0,0,0,23813
8,8,18,23814
9,12,24,23815
10,11,23,23816
3,5,6,23817
1,9,21,23818
0,4,10,23819
0,1,2,23820
5,19,29,23821
0,1,2,23822
1,1,4,23823
6,19,27,23824
0,4,6,23825
1,8,19,23826
1,2,4,23827
2,4,10,23828
6,19,27,23829
5,8,19,23830
1,5,9,23831
0,0,0,23832
3,7,10,23833
14,15,30,23834
8,8,18,23835
4,9,21,23836
13,15,29,23837
2,7,13,23838
16,21,70,23839
4,8,32,23840
0,10,20,23841
0,8,11,23842
3,5,6,23843
8,15,22,23844
1,4,8,23845
6,7,10,23846
0,7,18,23847
8,8,18,23848
14,15,30,23849
5,15,31,23850
2,7,14,23851
13,14,27,23852
4,7,10,23853
8,8,18,23854
5,9,13,23855
8,8,18,23856
13,15,28,23857
10,11,24,23858
1,1,4,23859
1,1,3,23860
0,1,4,23861
1,1,1,23862
1,1,1,23866
0,0,0,23867
1,1,1,23868
1,1,1,23869
3,3,12,23870
1,1,1,23871
0,4,11,23873
0,0,0,23874
1,4,12,23875
3,4,13,23876
3,3,3,23877
2,3,3,23878
1,2,3,23879
0,1,4,23880
0,1,4,23881
0,2,5,23882
1,2,3,23883
0,1,4,23884
0,1,5,23885
1,3,3,23886
1,1,1,23887
2,3,3,23888
2,3,3,23889
1,1,4,23890
0,0,1,23891
5,5,11,23893
5,5,10,23894
0,2,6,23895
0,1,3,23896
0,2,6,23897
5,5,10,23898
5,5,11,23899
5,5,10,23900
0,5,11,23901
3,3,7,23903
3,3,7,23904
2,3,7,23905
0,0,0,23907
2,3,7,23908
2,3,7,23909
1,1,1,23910
1,2,3,23911
1,1,1,23912
1,2,3,23913
2,2,2,23914
2,2,2,23915
1,1,1,23916
2,2,2,23917
0,1,1,23918
2,2,2,23919
1,1,4,23920
0,0,0,23921
0,0,0,23922
2,2,2,23923
3,3,11,23924
3,3,11,23925
3,3,11,23926
3,3,11,23927
3,3,11,23928
3,3,11,23929
1,3,10,23930
3,3,11,23931
3,3,11,23932
1,3,11,23933
3,9,21,23934
0,7,13,23935
2,6,18,23936
2,6,17,23937
5,11,23,23938
0,1,4,23939
4,11,24,23940
2,6,18,23941
5,9,20,23942
5,11,23,23943
2,6,14,23944
2,9,22,23945
1,6,14,23946
5,9,20,23947
1,5,11,23948
2,10,24,23949
4,10,21,23950
1,3,13,23951
3,9,21,23952
5,11,23,23953
2,9,20,23954
0,0,1,23956
0,0,0,23957
1,1,3,23958
1,2,4,23959
1,2,4,23960
1,2,4,23961
37,39,65,23962
2,24,53,23963
30,44,73,23964
18,35,60,23966
18,35,60,23967
21,51,86,23968
0,30,51,23969
4,64,90,23970
2,6,9,23971
22,35,79,23972
30,69,108,23973
3,35,65,23974
3,48,76,23975
26,43,68,23976
13,41,68,23977
16,23,42,23978
2,4,4,23979
7,33,57,23980
2,7,9,23981
30,44,73,23982
12,63,92,23983
0,0,0,23984
20,29,41,23985
3,4,4,23986
30,44,73,23987
8,22,37,23988
12,25,44,23989
23,25,35,23990
22,37,86,23991
26,43,66,23992
11,37,61,23993
1,26,37,23994
38,55,83,23996
60,79,123,23998
26,40,68,23999
18,74,125,24000
43,80,133,24001
24,25,35,24002
12,23,42,24003
15,29,57,24005
20,29,41,24006
19,35,79,24007
41,79,124,24008
34,49,71,24009
26,40,74,24010
12,23,42,24011
24,67,107,24012
32,47,65,24013
25,40,73,24015
38,58,84,24016
22,36,51,24017
4,10,18,24018
25,54,80,24019
7,21,40,24020
38,50,92,24022
37,78,123,24023
30,44,73,24025
30,44,73,24026
6,11,19,24027
22,49,84,24028
36,52,78,24029
27,48,77,24030
10,37,62,24031
48,79,130,24032
0,0,0,24033
7,41,73,24035
2,7,9,24036
22,34,66,24037
35,49,71,24038
25,62,100,24039
9,29,41,24040
8,31,58,24041
10,37,62,24042
5,13,19,24045
35,38,59,24046
15,25,46,24048
6,16,22,24049
14,20,42,24050
16,25,46,24051
4,4,7,24052
24,25,35,24053
12,16,35,24054
23,25,35,24055
20,29,41,24056
31,53,75,24058
35,49,71,24059
9,22,34,24060
10,51,89,24061
31,53,74,24062
3,10,26,24063
2,6,10,24064
35,49,71,24066
3,3,7,24067
8,68,100,24068
4,18,19,24069
48,75,119,24070
22,36,51,24073
35,49,71,24074
25,54,82,24075
11,23,35,24077
16,37,89,24078
7,49,77,24079
22,55,80,24080
1,33,46,24081
1,33,46,24082
1,33,46,24083
24,24,40,24084
25,59,100,24086
37,78,122,24087
24,68,104,24088
22,58,100,24089
23,25,35,24090
17,48,85,24091
25,59,100,24092
6,72,120,24093
24,25,35,24094
28,54,79,24095
20,29,41,24096
4,16,37,24097
59,79,123,24098
26,40,68,24099
41,79,123,24100
60,79,123,24101
30,67,105,24102
29,48,77,24103
1,1,1,24104
29,48,77,24105
22,52,77,24106
38,39,65,24107
18,39,59,24108
16,48,98,24109
38,39,65,24110
22,36,51,24111
23,32,52,24112
18,40,72,24113
22,52,88,24114
2,23,54,24115
11,18,33,24116
61,85,136,24117
21,51,86,24118
7,12,21,24119
38,49,90,24120
32,49,72,24121
20,29,41,24122
25,40,77,24123
23,25,35,24124
2,35,63,24125
20,38,60,24127
1,8,13,24128
20,54,86,24130
30,72,112,24131
38,59,85,24132
5,5,10,24133
9,37,62,24135
25,38,60,24136
25,48,74,24137
22,33,75,24138
17,37,77,24139
20,28,40,24140
38,79,132,24141
8,45,80,24142
23,25,35,24143
3,29,41,24144
17,45,80,24145
30,44,73,24146
26,56,81,24147
4,7,9,24148
24,24,34,24149
6,11,18,24150
60,79,123,24151
21,47,84,24152
7,30,54,24153
24,24,40,24154
4,4,7,24155
25,54,80,24156
16,24,43,24157
15,56,101,24159
0,0,1,24160
20,28,41,24161
4,32,69,24162
9,26,46,24163
37,39,65,24164
38,80,133,24165
27,48,96,24166
4,36,68,24167
35,78,122,24168
20,29,41,24169
4,33,58,24170
11,18,33,24171
17,55,85,24172
4,31,42,24173
13,41,68,24174
10,43,65,24176
22,37,83,24177
20,29,42,24178
18,74,125,24179
3,25,54,24180
2,8,11,24181
8,10,19,24182
24,24,34,24183
4,12,25,24184
8,10,19,24185
16,23,42,24186
35,50,75,24187
25,40,82,24188
7,14,21,24189
17,73,110,24190
37,38,59,24191
30,48,73,24192
1,33,46,24193
1,33,46,24194
48,75,119,24195
20,29,41,24196
9,38,59,24197
4,18,19,24198
20,51,76,24199
7,58,112,24200
7,13,21,24201
23,28,48,24202
35,69,111,24203
22,34,49,24204
8,33,58,24205
38,80,133,24206
18,74,125,24207
23,32,52,24208
23,25,35,24210
15,56,101,24211
8,22,37,24212
3,35,65,24213
16,23,42,24214
38,40,68,24215
19,55,85,24216
11,28,54,24217
7,21,40,24218
26,42,64,24219
18,35,60,24220
42,78,129,24221
2,14,34,24222
35,38,59,24223
28,77,130,24224
6,30,59,24225
20,56,82,24226
37,75,119,24227
7,51,85,24228
33,78,130,24229
29,56,92,24230
29,45,73,24231
21,48,96,24232
11,55,98,24233
37,78,122,24234
22,33,75,24235
23,51,85,24236
6,16,22,24237
26,40,74,24238
23,42,63,24239
8,33,58,24240
2,2,5,24242
25,54,80,24243
3,35,65,24244
0,0,0,24245
30,71,111,24246
22,33,63,24247
11,27,53,24248
15,29,57,24249
38,50,92,24251
7,51,85,24252
8,33,72,24253
17,33,50,24254
17,33,52,24255
31,53,75,24256
38,58,84,24257
32,52,70,24258
38,61,87,24259
15,26,46,24260
19,35,79,24261
1,19,24,24262
28,62,91,24263
19,61,95,24264
26,56,81,24265
25,52,85,24266
23,41,62,24267
7,13,21,24268
1,20,32,24269
15,55,98,24270
22,34,66,24271
6,16,22,24273
33,81,134,24274
29,47,73,24275
5,5,10,24276
6,31,53,24277
38,50,92,24278
52,75,122,24279
11,47,75,24280
38,58,84,24282
6,16,22,24285
3,11,19,24286
18,74,125,24287
30,81,132,24288
26,40,68,24289
19,50,77,24290
35,78,122,24291
20,29,41,24292
16,29,52,24293
0,0,0,24294
0,1,3,24295
33,81,133,24296
23,33,57,24297
33,81,133,24298
22,36,51,24299
33,82,135,24300
17,27,38,24301
55,82,130,24302
19,50,77,24303
22,38,53,24304
9,19,27,24305
9,19,27,24306
19,58,85,24307
4,4,7,24309
5,19,29,24310
1,3,5,24311
35,49,71,24312
6,18,28,24313
0,0,0,24314
3,4,4,24315
16,64,101,24316
35,38,59,24317
10,42,72,24318
16,25,45,24319
15,40,68,24320
7,42,68,24321
4,26,56,24322
37,39,65,24323
23,34,50,24324
19,63,94,24326
23,51,85,24327
30,44,73,24329
30,44,73,24330
13,26,51,24331
37,71,113,24332
21,51,86,24333
7,11,20,24334
22,34,66,24335
4,4,7,24336
14,20,42,24337
22,52,89,24338
25,78,127,24339
1,2,6,24340
37,77,128,24341
22,47,73,24342
3,11,19,24343
20,29,41,24345
1,5,10,24346
41,94,151,24347
0,0,0,24348
32,49,72,24349
15,26,46,24350
38,55,83,24351
25,48,74,24352
16,26,47,24355
29,64,99,24357
0,6,9,24358
22,64,99,24359
23,25,35,24360
23,75,114,24361
0,0,0,24363
23,48,76,24364
30,72,112,24365
0,0,0,24366
24,53,83,24367
29,48,77,24368
33,77,130,24369
0,18,28,24370
30,44,73,24372
37,39,65,24373
4,13,27,24375
15,55,98,24376
6,16,22,24377
48,77,126,24378
8,36,61,24379
29,48,77,24380
0,11,15,24381
3,11,19,24383
22,34,66,24384
29,50,84,24385
6,11,18,24386
6,68,96,24387
37,78,123,24388
13,49,74,24389
24,67,107,24390
25,46,97,24392
3,7,9,24393
5,19,33,24394
15,56,101,24395
1,2,6,24396
11,30,55,24397
35,78,122,24398
22,37,86,24399
2,24,53,24400
32,49,72,24401
23,78,117,24402
6,17,32,24404
1,2,3,24405
4,7,17,24406
7,10,27,24407
6,17,40,24409
6,8,20,24411
6,8,20,24413
4,5,9,24414
12,17,36,24415
7,7,16,24416
3,6,11,24417
8,20,38,24418
1,1,5,24423
2,2,6,24424
11,14,28,24426
1,1,1,24427
6,9,26,24429
5,16,39,24430
3,4,9,24431
3,3,5,24432
4,5,8,24434
3,3,4,24435
3,3,5,24436
11,17,37,24437
3,3,6,24438
2,2,3,24440
4,4,6,24441
7,20,39,24442
12,17,36,24444
6,13,33,24446
1,1,2,24447
3,4,9,24448
6,21,41,24449
11,21,45,24450
4,7,10,24452
4,9,13,24453
6,16,29,24454
8,16,35,24458
5,9,19,24459
6,10,27,24460
0,1,2,24461
3,12,28,24462
5,8,22,24463
4,4,6,24464
2,2,3,24465
6,13,29,24466
1,2,6,24467
2,2,7,24468
5,9,19,24469
8,16,32,24470
6,17,32,24471
5,16,39,24472
6,21,41,24473
0,0,4,24474
0,0,4,24475
11,21,45,24476
11,17,37,24480
6,13,16,24481
11,21,45,24482
7,13,27,24487
3,6,11,24488
2,7,9,24489
8,16,38,24490
8,16,37,24491
3,14,34,24492
3,5,7,24493
4,16,29,24494
1,3,6,24497
3,3,6,24499
4,4,6,24500
0,11,25,24501
5,11,21,24503
1,4,6,24504
2,8,10,24507
2,4,6,24508
6,13,16,24509
12,17,36,24510
3,3,5,24511
0,3,6,24512
2,2,3,24515
1,2,3,24516
3,10,26,24517
3,4,9,24518
2,8,23,24520
5,12,28,24521
5,8,23,24522
2,2,4,24523
7,7,18,24524
4,10,21,24525
4,8,10,24526
1,7,15,24527
4,10,20,24528
1,7,15,24529
2,7,17,24530
4,10,21,24531
1,7,17,24532
4,9,19,24533
1,4,10,24534
2,7,16,24535
4,10,21,24536
4,9,12,24537
1,4,12,24538
4,10,20,24539
4,4,7,24540
1,2,9,24541
4,5,15,24542
4,5,15,24543
4,4,7,24544
1,5,14,24545
4,5,15,24546
4,4,7,24547
4,5,15,24548
4,5,15,24549
4,5,15,24550
4,5,15,24551
1,5,14,24552
1,1,6,24553
4,5,15,24554
11,12,20,24555
7,16,30,24556
0,16,28,24557
24,30,67,24558
24,30,67,24559
0,28,57,24560
24,30,67,24561
12,17,30,24562
12,17,30,24563
2,3,12,24564
2,31,62,24565
25,30,67,24566
11,12,21,24567
11,12,21,24568
5,15,25,24569
9,14,28,24570
9,14,28,24571
